,accuracy,batch_run,dataset,f1,f1_mean,f1_std,logloss,model,n_total_train,seed_initialization_run,selector,test_base_rate,test_positives,test_size,train_base_rate,train_fraction,train_positives,train_size
17,0.918,4,skewed_sklearn_20_to_1,0.35937500000000006,0.35937500000000006,,0.21303530438429705,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08333333333333333,0.192,16.0,192.0
18,0.922,4,skewed_sklearn_20_to_1,0.38095238095238104,0.38095238095238104,,0.21401869473261254,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08415841584158416,0.202,17.0,202.0
19,0.928,4,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.20399860986143442,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08018867924528301,0.212,17.0,212.0
20,0.929,4,skewed_sklearn_20_to_1,0.4033613445378152,0.4033613445378152,,0.19668143302722832,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08108108108108109,0.222,18.0,222.0
21,0.929,4,skewed_sklearn_20_to_1,0.3486238532110092,0.3486238532110092,,0.184450873641856,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07758620689655173,0.232,18.0,232.0
22,0.93,4,skewed_sklearn_20_to_1,0.3518518518518519,0.3518518518518519,,0.18262408791905882,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08264462809917356,0.242,20.0,242.0
23,0.929,4,skewed_sklearn_20_to_1,0.3486238532110092,0.3486238532110092,,0.1841767938145635,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08333333333333333,0.252,21.0,252.0
24,0.934,4,skewed_sklearn_20_to_1,0.3653846153846154,0.3653846153846154,,0.17376893264556395,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08396946564885496,0.262,22.0,262.0
25,0.938,4,skewed_sklearn_20_to_1,0.38,0.38,,0.1710950260341896,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.08088235294117647,0.272,22.0,272.0
26,0.935,4,skewed_sklearn_20_to_1,0.3564356435643565,0.3564356435643565,,0.1703529967952134,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07801418439716312,0.282,22.0,282.0
27,0.94,4,skewed_sklearn_20_to_1,0.38775510204081626,0.38775510204081626,,0.16702265768185579,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07876712328767123,0.292,23.0,292.0
28,0.942,4,skewed_sklearn_20_to_1,0.3695652173913043,0.3695652173913043,,0.16351179639063418,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07947019867549669,0.302,24.0,302.0
29,0.943,4,skewed_sklearn_20_to_1,0.37362637362637363,0.37362637362637363,,0.16126799343302492,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07692307692307693,0.312,24.0,312.0
30,0.943,4,skewed_sklearn_20_to_1,0.37362637362637363,0.37362637362637363,,0.1611671766828419,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07453416149068323,0.322,24.0,322.0
31,0.946,4,skewed_sklearn_20_to_1,0.4000000000000001,0.4000000000000001,,0.1589057626558132,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07228915662650602,0.332,24.0,332.0
32,0.945,4,skewed_sklearn_20_to_1,0.38202247191011235,0.38202247191011235,,0.15874765773088081,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07309941520467836,0.342,25.0,342.0
33,0.954,4,skewed_sklearn_20_to_1,0.425,0.425,,0.1542003591955567,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07386363636363637,0.352,26.0,352.0
34,0.955,4,skewed_sklearn_20_to_1,0.430379746835443,0.430379746835443,,0.1559651454836204,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07458563535911603,0.362,27.0,362.0
35,0.957,4,skewed_sklearn_20_to_1,0.44155844155844154,0.44155844155844154,,0.1530656168207487,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07258064516129033,0.372,27.0,372.0
36,0.954,4,skewed_sklearn_20_to_1,0.3947368421052632,0.3947368421052632,,0.1519018219636968,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07068062827225131,0.382,27.0,382.0
37,0.955,4,skewed_sklearn_20_to_1,0.4,0.4,,0.1499699918925968,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06887755102040816,0.392,27.0,392.0
38,0.954,4,skewed_sklearn_20_to_1,0.3947368421052632,0.3947368421052632,,0.14995840967644644,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06965174129353234,0.402,28.0,402.0
39,0.956,4,skewed_sklearn_20_to_1,0.42105263157894735,0.42105263157894735,,0.14966525841617795,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.0703883495145631,0.412,29.0,412.0
40,0.957,4,skewed_sklearn_20_to_1,0.42666666666666664,0.42666666666666664,,0.14863969567968924,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06872037914691943,0.422,29.0,422.0
41,0.958,4,skewed_sklearn_20_to_1,0.43243243243243246,0.43243243243243246,,0.14794560681734234,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06712962962962964,0.432,29.0,432.0
42,0.956,4,skewed_sklearn_20_to_1,0.42105263157894735,0.42105263157894735,,0.14884233589009718,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.07013574660633484,0.442,31.0,442.0
43,0.955,4,skewed_sklearn_20_to_1,0.4155844155844156,0.4155844155844156,,0.1486372421738371,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06858407079646017,0.452,31.0,452.0
44,0.958,4,skewed_sklearn_20_to_1,0.43243243243243246,0.43243243243243246,,0.14843066590004428,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.0670995670995671,0.462,31.0,462.0
45,0.959,4,skewed_sklearn_20_to_1,0.4383561643835617,0.4383561643835617,,0.1477582070773547,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06567796610169492,0.472,31.0,472.0
46,0.956,4,skewed_sklearn_20_to_1,0.42105263157894735,0.42105263157894735,,0.14815409166733598,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06639004149377593,0.482,32.0,482.0
47,0.958,4,skewed_sklearn_20_to_1,0.43243243243243246,0.43243243243243246,,0.14767653998797076,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06504065040650407,0.492,32.0,492.0
48,0.956,4,skewed_sklearn_20_to_1,0.4054054054054054,0.4054054054054054,,0.14743582720402476,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.06573705179282868,0.502,33.0,502.0
49,0.956,4,skewed_sklearn_20_to_1,0.4054054054054054,0.4054054054054054,,0.1473336100049728,logistic_regression,1000.0,4.0,fisher,0.051,51.0,1000.0,0.064453125,0.512,33.0,512.0
0,0.476,0,20newsgroups_vectorized,0.6449864498644986,0.6449864498644986,,0.7211844463784817,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.6363636363636364,0.022,14.0,22.0
1,0.567,0,20newsgroups_vectorized,0.6751687921980495,0.6751687921980495,,0.6780445954385289,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.53125,0.032,17.0,32.0
2,0.682,0,20newsgroups_vectorized,0.6800804828973844,0.6800804828973844,,0.670611073201414,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.5,0.042,21.0,42.0
3,0.686,0,20newsgroups_vectorized,0.6884920634920634,0.6884920634920634,,0.6630157632979251,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.5,0.052,26.0,52.0
4,0.692,0,20newsgroups_vectorized,0.624390243902439,0.624390243902439,,0.6552301029687242,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4838709677419355,0.062,30.0,62.0
5,0.659,0,20newsgroups_vectorized,0.5149359886201991,0.5149359886201991,,0.6474991255872937,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4583333333333333,0.072,33.0,72.0
6,0.625,0,20newsgroups_vectorized,0.4,0.4,,0.6458522625963603,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.43902439024390244,0.082,36.0,82.0
7,0.658,0,20newsgroups_vectorized,0.5072046109510087,0.5072046109510087,,0.6368336106843664,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.44565217391304346,0.092,41.0,92.0
8,0.729,0,20newsgroups_vectorized,0.6746698679471789,0.6746698679471789,,0.6313291833225597,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.47058823529411764,0.102,48.0,102.0
9,0.723,0,20newsgroups_vectorized,0.660122699386503,0.660122699386503,,0.6272259195142096,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4642857142857143,0.112,52.0,112.0
10,0.735,0,20newsgroups_vectorized,0.7097480832420593,0.7097480832420593,,0.6251103263559851,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48360655737704916,0.122,59.0,122.0
11,0.725,0,20newsgroups_vectorized,0.6981339187705818,0.6981339187705818,,0.6211092769180425,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48484848484848486,0.132,64.0,132.0
12,0.74,0,20newsgroups_vectorized,0.7204301075268817,0.7204301075268817,,0.6161169957249801,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.49295774647887325,0.142,70.0,142.0
13,0.736,0,20newsgroups_vectorized,0.7117903930131005,0.7117903930131005,,0.6103391697790949,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4868421052631579,0.152,74.0,152.0
14,0.735,0,20newsgroups_vectorized,0.7065337763012182,0.7065337763012182,,0.6074174445170828,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48148148148148145,0.162,78.0,162.0
15,0.744,0,20newsgroups_vectorized,0.709090909090909,0.709090909090909,,0.6049378348643938,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.47674418604651164,0.172,82.0,172.0
16,0.756,0,20newsgroups_vectorized,0.7426160337552743,0.7426160337552743,,0.6009189433275027,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.489010989010989,0.182,89.0,182.0
17,0.766,0,20newsgroups_vectorized,0.7521186440677966,0.7521186440677966,,0.5986755160929252,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.484375,0.192,93.0,192.0
18,0.77,0,20newsgroups_vectorized,0.752155172413793,0.752155172413793,,0.5947803056870734,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4801980198019802,0.202,97.0,202.0
19,0.77,0,20newsgroups_vectorized,0.752155172413793,0.752155172413793,,0.5925004187612563,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4811320754716981,0.212,102.0,212.0
20,0.765,0,20newsgroups_vectorized,0.7544409613375131,0.7544409613375131,,0.5886626875742975,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.49099099099099097,0.222,109.0,222.0
21,0.766,0,20newsgroups_vectorized,0.7607361963190185,0.7607361963190185,,0.5851657966491844,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4956896551724138,0.232,115.0,232.0
22,0.777,0,20newsgroups_vectorized,0.7679500520291364,0.7679500520291364,,0.5830661677935797,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.49173553719008267,0.242,119.0,242.0
23,0.783,0,20newsgroups_vectorized,0.7718191377497372,0.7718191377497372,,0.5799719410143989,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4880952380952381,0.252,123.0,252.0
24,0.783,0,20newsgroups_vectorized,0.7703703703703704,0.7703703703703704,,0.5777485677436057,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48854961832061067,0.262,128.0,262.0
25,0.785,0,20newsgroups_vectorized,0.7790339157245633,0.7790339157245633,,0.5748610989115308,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.5,0.272,136.0,272.0
26,0.773,0,20newsgroups_vectorized,0.7628004179728318,0.7628004179728318,,0.5717740078913305,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4929078014184397,0.282,139.0,282.0
27,0.782,0,20newsgroups_vectorized,0.7729166666666667,0.7729166666666667,,0.5685539093130494,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4931506849315068,0.292,144.0,292.0
28,0.778,0,20newsgroups_vectorized,0.7672955974842768,0.7672955974842768,,0.5652713688456454,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4900662251655629,0.302,148.0,302.0
29,0.781,0,20newsgroups_vectorized,0.7692307692307693,0.7692307692307693,,0.5614711159530903,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48717948717948717,0.312,152.0,312.0
30,0.778,0,20newsgroups_vectorized,0.7643312101910827,0.7643312101910827,,0.5600365508279994,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4813664596273292,0.322,155.0,322.0
31,0.782,0,20newsgroups_vectorized,0.767590618336887,0.767590618336887,,0.5574530320881016,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4789156626506024,0.332,159.0,332.0
32,0.776,0,20newsgroups_vectorized,0.7627118644067797,0.7627118644067797,,0.5558569019578757,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4853801169590643,0.342,166.0,342.0
33,0.777,0,20newsgroups_vectorized,0.7645195353748679,0.7645195353748679,,0.5528902128763156,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48579545454545453,0.352,171.0,352.0
34,0.774,0,20newsgroups_vectorized,0.7631027253668763,0.7631027253668763,,0.5503280575420099,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4889502762430939,0.362,177.0,362.0
35,0.778,0,20newsgroups_vectorized,0.7663157894736842,0.7663157894736842,,0.547651587706378,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4838709677419355,0.372,180.0,372.0
36,0.773,0,20newsgroups_vectorized,0.7602956705385429,0.7602956705385429,,0.545675040509734,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4790575916230366,0.382,183.0,382.0
37,0.779,0,20newsgroups_vectorized,0.7656415694591727,0.7656415694591727,,0.5438395479940353,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4770408163265306,0.392,187.0,392.0
38,0.778,0,20newsgroups_vectorized,0.7668067226890757,0.7668067226890757,,0.5412619854366492,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48507462686567165,0.402,195.0,402.0
39,0.776,0,20newsgroups_vectorized,0.7651991614255765,0.7651991614255765,,0.5394568042806531,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4830097087378641,0.412,199.0,412.0
40,0.784,0,20newsgroups_vectorized,0.7731092436974791,0.7731092436974791,,0.5363001487455046,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4834123222748815,0.422,204.0,422.0
41,0.787,0,20newsgroups_vectorized,0.7750791974656812,0.7750791974656812,,0.5356770087759438,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48148148148148145,0.432,208.0,432.0
42,0.794,0,20newsgroups_vectorized,0.7817796610169492,0.7817796610169492,,0.5346347885388398,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4819004524886878,0.442,213.0,442.0
43,0.799,0,20newsgroups_vectorized,0.7868504772004242,0.7868504772004242,,0.5324414899051098,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4823008849557522,0.452,218.0,452.0
44,0.805,0,20newsgroups_vectorized,0.7936507936507936,0.7936507936507936,,0.5305153197713648,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.48268398268398266,0.462,223.0,462.0
45,0.805,0,20newsgroups_vectorized,0.791889007470651,0.791889007470651,,0.5287270605417375,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4766949152542373,0.472,225.0,472.0
46,0.808,0,20newsgroups_vectorized,0.7944325481798715,0.7944325481798715,,0.526263967753136,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4730290456431535,0.482,228.0,482.0
47,0.807,0,20newsgroups_vectorized,0.7913513513513513,0.7913513513513513,,0.5250678370254896,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4695121951219512,0.492,231.0,492.0
48,0.812,0,20newsgroups_vectorized,0.7960954446854666,0.7960954446854666,,0.522931174828037,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.4681274900398406,0.502,235.0,502.0
49,0.808,0,20newsgroups_vectorized,0.79175704989154,0.79175704989154,,0.5211203710974471,logistic_regression,1000.0,0.0,random,0.476,476.0,1000.0,0.466796875,0.512,239.0,512.0
0,0.505,1,20newsgroups_vectorized,0.6511627906976744,0.6511627906976744,,0.6913804482976218,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5909090909090909,0.022,13.0,22.0
1,0.563,1,20newsgroups_vectorized,0.6666666666666666,0.6666666666666666,,0.671968856599728,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5625,0.032,18.0,32.0
2,0.628,1,20newsgroups_vectorized,0.671957671957672,0.671957671957672,,0.6580687388768873,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5238095238095238,0.042,22.0,42.0
3,0.652,1,20newsgroups_vectorized,0.6807339449541285,0.6807339449541285,,0.6490557518599701,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5192307692307693,0.052,27.0,52.0
4,0.654,1,20newsgroups_vectorized,0.6723484848484849,0.6723484848484849,,0.644915222233632,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5161290322580645,0.062,32.0,62.0
5,0.66,1,20newsgroups_vectorized,0.6909090909090909,0.6909090909090909,,0.6426936658105465,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5277777777777778,0.072,38.0,72.0
6,0.676,1,20newsgroups_vectorized,0.6632016632016632,0.6632016632016632,,0.6337377929632858,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4878048780487805,0.082,40.0,82.0
7,0.675,1,20newsgroups_vectorized,0.658254468980021,0.658254468980021,,0.6282280567045202,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4782608695652174,0.092,44.0,92.0
8,0.671,1,20newsgroups_vectorized,0.6597724922440537,0.6597724922440537,,0.6263222640982905,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4803921568627451,0.102,49.0,102.0
9,0.667,1,20newsgroups_vectorized,0.6801152737752162,0.6801152737752162,,0.6267781842168372,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5089285714285714,0.112,57.0,112.0
10,0.666,1,20newsgroups_vectorized,0.6800766283524904,0.6800766283524904,,0.6246372009744701,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.5081967213114754,0.122,62.0,122.0
11,0.7,1,20newsgroups_vectorized,0.6794871794871794,0.6794871794871794,,0.6184452161115319,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4772727272727273,0.132,63.0,132.0
12,0.695,1,20newsgroups_vectorized,0.6819603753910323,0.6819603753910323,,0.6153962211893884,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4859154929577465,0.142,69.0,142.0
13,0.702,1,20newsgroups_vectorized,0.6816239316239315,0.6816239316239315,,0.6108282345918442,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.48026315789473684,0.152,73.0,152.0
14,0.72,1,20newsgroups_vectorized,0.6868008948545862,0.6868008948545862,,0.6071885243121133,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.47530864197530864,0.162,77.0,162.0
15,0.726,1,20newsgroups_vectorized,0.6836027713625866,0.6836027713625866,,0.6063522596562277,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46511627906976744,0.172,80.0,172.0
16,0.725,1,20newsgroups_vectorized,0.6974697469746974,0.6974697469746974,,0.6001679681140779,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.47802197802197804,0.182,87.0,182.0
17,0.729,1,20newsgroups_vectorized,0.6937853107344633,0.6937853107344633,,0.5992030836931059,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46875,0.192,90.0,192.0
18,0.724,1,20newsgroups_vectorized,0.6986899563318778,0.6986899563318778,,0.5974455604149294,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4752475247524752,0.202,96.0,202.0
19,0.729,1,20newsgroups_vectorized,0.6951631046119235,0.6951631046119235,,0.5943748953456741,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4716981132075472,0.212,100.0,212.0
20,0.733,1,20newsgroups_vectorized,0.6913294797687861,0.6913294797687861,,0.5935158920345273,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46396396396396394,0.222,103.0,222.0
21,0.732,1,20newsgroups_vectorized,0.6832151300236406,0.6832151300236406,,0.5901640046596072,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45689655172413796,0.232,106.0,232.0
22,0.743,1,20newsgroups_vectorized,0.7042577675489067,0.7042577675489067,,0.587315174754999,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4628099173553719,0.242,112.0,242.0
23,0.736,1,20newsgroups_vectorized,0.6819277108433736,0.6819277108433736,,0.5855552606158806,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4523809523809524,0.252,114.0,252.0
24,0.734,1,20newsgroups_vectorized,0.6691542288557213,0.6691542288557213,,0.5847542409442145,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.44656488549618323,0.262,117.0,262.0
25,0.75,1,20newsgroups_vectorized,0.701670644391408,0.701670644391408,,0.5809716570233298,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45588235294117646,0.272,124.0,272.0
26,0.758,1,20newsgroups_vectorized,0.7132701421800948,0.7132701421800948,,0.5788840786781502,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4574468085106383,0.282,129.0,282.0
27,0.767,1,20newsgroups_vectorized,0.7349260523321957,0.7349260523321957,,0.5756547962241093,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4657534246575342,0.292,136.0,292.0
28,0.758,1,20newsgroups_vectorized,0.72686230248307,0.72686230248307,,0.5731009065331851,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46357615894039733,0.302,140.0,302.0
29,0.763,1,20newsgroups_vectorized,0.7303754266211605,0.7303754266211605,,0.5703696414843415,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46153846153846156,0.312,144.0,312.0
30,0.762,1,20newsgroups_vectorized,0.7258064516129031,0.7258064516129031,,0.568672726415591,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45652173913043476,0.322,147.0,322.0
31,0.762,1,20newsgroups_vectorized,0.7264367816091953,0.7264367816091953,,0.5662743319212579,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45481927710843373,0.332,151.0,332.0
32,0.772,1,20newsgroups_vectorized,0.7455357142857142,0.7455357142857142,,0.5638585094540445,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4619883040935672,0.342,158.0,342.0
33,0.766,1,20newsgroups_vectorized,0.7364864864864865,0.7364864864864865,,0.5617495460202906,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4602272727272727,0.352,162.0,352.0
34,0.771,1,20newsgroups_vectorized,0.7447045707915273,0.7447045707915273,,0.5593026456208721,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46408839779005523,0.362,168.0,362.0
35,0.773,1,20newsgroups_vectorized,0.7474972191323694,0.7474972191323694,,0.5573531508647157,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46236559139784944,0.372,172.0,372.0
36,0.782,1,20newsgroups_vectorized,0.7545045045045046,0.7545045045045046,,0.5552293287003668,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4581151832460733,0.382,175.0,382.0
37,0.782,1,20newsgroups_vectorized,0.755056179775281,0.755056179775281,,0.554523867929638,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45918367346938777,0.392,180.0,392.0
38,0.783,1,20newsgroups_vectorized,0.758082497212932,0.758082497212932,,0.5530490233317146,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4651741293532338,0.402,187.0,402.0
39,0.783,1,20newsgroups_vectorized,0.7559055118110236,0.7559055118110236,,0.5506895816657374,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46116504854368934,0.412,190.0,412.0
40,0.79,1,20newsgroups_vectorized,0.7671840354767183,0.7671840354767183,,0.5480868287508824,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46445497630331756,0.422,196.0,422.0
41,0.791,1,20newsgroups_vectorized,0.7685492801771873,0.7685492801771873,,0.5460379474425222,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.46064814814814814,0.432,199.0,432.0
42,0.793,1,20newsgroups_vectorized,0.7681970884658454,0.7681970884658454,,0.5445698025660737,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4592760180995475,0.442,203.0,442.0
43,0.786,1,20newsgroups_vectorized,0.7579185520361992,0.7579185520361992,,0.5431323979016972,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4557522123893805,0.452,206.0,452.0
44,0.789,1,20newsgroups_vectorized,0.7588571428571428,0.7588571428571428,,0.5418780092106971,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.4523809523809524,0.462,209.0,462.0
45,0.79,1,20newsgroups_vectorized,0.7575057736720555,0.7575057736720555,,0.5402712897026558,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.451271186440678,0.472,213.0,472.0
46,0.788,1,20newsgroups_vectorized,0.7563218390804598,0.7563218390804598,,0.5384408903236549,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45228215767634855,0.482,218.0,482.0
47,0.796,1,20newsgroups_vectorized,0.7687074829931972,0.7687074829931972,,0.5356481987018017,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.45121951219512196,0.492,222.0,492.0
48,0.794,1,20newsgroups_vectorized,0.7664399092970521,0.7664399092970521,,0.5341802691399002,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.448207171314741,0.502,225.0,502.0
49,0.795,1,20newsgroups_vectorized,0.767836919592299,0.767836919592299,,0.531985719004491,logistic_regression,1000.0,1.0,random,0.476,476.0,1000.0,0.447265625,0.512,229.0,512.0
0,0.476,2,20newsgroups_vectorized,0.6449864498644986,0.6449864498644986,,0.7832763474651431,logistic_regression,1000.0,2.0,random,0.476,476.0,1000.0,0.7272727272727273,0.022,16.0,22.0
1,0.476,2,20newsgroups_vectorized,0.6449864498644986,0.6449864498644986,,0.7539329579669756,logistic_regression,1000.0,2.0,random,0.476,476.0,1000.0,0.6875,0.032,22.0,32.0
2,0.476,2,20newsgroups_vectorized,0.6449864498644986,0.6449864498644986,,0.7949864527747507,logistic_regression,1000.0,2.0,random,0.476,476.0,1000.0,0.7380952380952381,0.042,31.0,42.0
3,0.476,2,20newsgroups_vectorized,0.6449864498644986,0.6449864498644986,,0.7694006340371565,logistic_regression,1000.0,2.0,random,0.476,476.0,1000.0,0.7115384615384616,0.052,37.0,52.0
4,0.477,2,20newsgroups_vectorized,0.6454237288135594,0.6454237288135594,,0.7306651351766804,logistic_regression,1000.0,2.0,random,0.476,476.0,1000.0,0.6774193548387096,0.062,42.0,62.0
